station_id,metric_date,state,session_count,total_energy_kwh,total_revenue_usd,avg_session_duration_minutes,avg_queue_minutes,queue_event_count,failure_event_count
CF-ST-39870,2026-03-06,CA,1,63.2,27.48,84.0,22.0,0,0
CF-ST-39870,2026-03-07,CA,1,34.82,14.98,95.0,0.0,0,0
CF-ST-39870,2026-03-08,CA,1,73.59,25.66,81.0,0.0,0,0
CF-ST-39870,2026-03-09,CA,1,21.16,9.6,44.0,0.0,0,0
CF-ST-39870,2026-03-10,CA,2,107.64,47.12,84.0,0.0,0,0
CF-ST-39870,2026-03-13,CA,1,10.46,3.45,29.0,0.0,0,0
CF-ST-39870,2026-03-17,CA,1,65.02,14.75,76.0,35.0,0,0
CF-ST-39870,2026-03-18,CA,1,51.72,22.0,64.0,0.0,0,0
CF-ST-39870,2026-03-20,CA,2,80.56,21.05,63.5,0.0,0,0
CF-ST-39870,2026-03-25,CA,1,88.43,32.83,117.0,0.0,0,0
CF-ST-39870,2026-03-27,CA,1,82.91,21.12,139.0,23.0,1,0
CF-ST-39870,2026-03-28,CA,1,56.04,14.05,118.0,0.0,0,0
CF-ST-39870,2026-03-30,CA,1,39.25,8.59,84.0,28.0,1,0
CF-ST-39871,2026-02-15,CA,1,35.62,14.25,38.0,0.0,0,0
CF-ST-39871,2026-02-18,CA,2,90.34,31.9,59.5,0.0,0,0
CF-ST-39871,2026-02-19,CA,1,74.75,17.17,101.0,0.0,0,0
CF-ST-39871,2026-02-25,CA,2,77.72,19.5,61.0,15.0,1,0
CF-ST-39871,2026-02-28,CA,1,78.98,34.96,105.0,21.0,0,0
CF-ST-39871,2026-03-02,CA,1,33.57,7.31,44.0,0.0,0,0
CF-ST-39871,2026-03-04,CA,3,185.56,59.1,100.0,0.0,0,0
CF-ST-39871,2026-03-06,CA,2,88.71,28.59,89.0,12.0,1,0
CF-ST-39871,2026-03-09,CA,1,80.33,27.52,111.0,4.0,1,0
CF-ST-39871,2026-03-10,CA,1,11.16,4.52,18.0,0.0,0,0
CF-ST-39871,2026-03-13,CA,1,29.42,9.68,59.0,24.0,0,0
CF-ST-39871,2026-03-14,CA,1,50.75,20.32,115.0,35.0,1,0
CF-ST-39871,2026-03-16,CA,1,10.52,4.19,19.0,0.0,0,0
CF-ST-39871,2026-03-18,CA,1,56.88,20.81,105.0,0.0,0,0
CF-ST-39871,2026-03-20,CA,1,84.61,20.12,137.0,0.0,0,0
CF-ST-39871,2026-03-22,CA,1,81.92,19.49,133.0,0.0,0,0
CF-ST-39871,2026-03-23,CA,2,81.15,31.67,55.0,5.5,0,0
CF-ST-39871,2026-03-25,CA,1,13.78,4.53,18.0,0.0,0,0
CF-ST-39871,2026-03-28,CA,2,165.11,57.79,94.0,17.0,1,0
CF-ST-39872,2026-02-17,CA,1,88.02,24.9,109.0,0.0,0,0
CF-ST-39872,2026-02-18,CA,1,27.28,5.6,38.0,0.0,0,0
CF-ST-39872,2026-02-20,CA,1,50.59,12.55,61.0,0.0,0,0
CF-ST-39872,2026-02-22,CA,1,21.96,4.6,45.0,0.0,0,0
CF-ST-39872,2026-02-24,CA,1,75.52,31.33,86.0,18.0,0,0
CF-ST-39872,2026-02-25,CA,1,21.36,5.65,54.0,9.0,1,0
CF-ST-39872,2026-02-27,CA,2,186.89,57.91,136.0,6.5,1,0
CF-ST-39872,2026-02-28,CA,1,29.77,8.85,68.0,21.0,1,0
CF-ST-39872,2026-03-02,CA,1,27.13,11.7,29.0,16.0,0,0
CF-ST-39872,2026-03-05,CA,3,124.78,46.91,58.67,19.0,2,0
CF-ST-39872,2026-03-06,CA,2,77.4,30.92,45.0,8.5,1,0
CF-ST-39872,2026-03-08,CA,1,33.94,14.56,94.0,17.0,1,0
CF-ST-39872,2026-03-09,CA,2,61.05,18.84,72.0,3.5,0,0
CF-ST-39872,2026-03-17,CA,2,44.09,15.02,48.5,20.5,0,0
CF-ST-39872,2026-03-19,CA,1,15.66,4.6,22.0,16.0,1,0
CF-ST-39872,2026-03-20,CA,2,86.05,35.51,56.5,9.5,1,1
CF-ST-39872,2026-03-21,CA,1,44.23,13.25,64.0,0.0,0,0
CF-ST-39872,2026-03-22,CA,1,74.98,28.67,128.0,33.0,0,0
CF-ST-39872,2026-03-24,CA,2,154.65,32.24,89.5,4.5,0,0
CF-ST-39872,2026-03-25,CA,1,38.02,16.49,86.0,0.0,0,0
CF-ST-39872,2026-03-29,CA,2,163.32,47.6,100.0,0.0,0,0
CF-ST-39872,2026-03-31,CA,1,38.26,17.72,51.0,16.0,0,0
CF-ST-39873,2026-02-13,CA,2,132.47,42.68,109.5,7.5,0,0
CF-ST-39873,2026-02-15,CA,1,28.57,10.57,71.0,0.0,0,0
CF-ST-39873,2026-02-16,CA,1,26.68,5.81,48.0,0.0,0,0
CF-ST-39873,2026-02-17,CA,3,172.68,66.15,80.33,0.0,0,0
CF-ST-39873,2026-02-18,CA,1,30.4,12.3,40.0,13.0,0,0
CF-ST-39873,2026-02-20,CA,2,136.19,53.87,93.0,7.5,0,0
CF-ST-39873,2026-02-28,CA,2,101.16,39.5,70.0,0.0,0,0
CF-ST-39873,2026-03-01,CA,2,108.37,31.98,60.5,3.5,0,0
CF-ST-39873,2026-03-04,CA,1,60.71,21.14,113.0,9.0,0,0
CF-ST-39873,2026-03-07,CA,1,25.53,10.07,46.0,19.0,0,0
CF-ST-39873,2026-03-08,CA,1,59.06,23.45,75.0,0.0,0,0
CF-ST-39873,2026-03-11,CA,3,173.9,59.34,72.67,6.0,1,0
CF-ST-39873,2026-03-12,CA,1,52.56,10.61,99.0,34.0,1,0
CF-ST-39873,2026-03-13,CA,1,45.39,15.78,125.0,0.0,0,0
CF-ST-39873,2026-03-15,CA,1,44.13,17.59,98.0,16.0,1,0
CF-ST-39873,2026-03-16,CA,2,92.5,29.22,65.0,5.5,0,0
CF-ST-39873,2026-03-17,CA,3,202.4,41.65,108.67,10.0,0,0
CF-ST-39873,2026-03-18,CA,1,16.41,5.1,35.0,0.0,0,0
CF-ST-39873,2026-03-19,CA,1,25.3,5.31,59.0,0.0,0,0
CF-ST-39873,2026-03-21,CA,1,111.75,30.17,130.0,0.0,0,0
CF-ST-39873,2026-03-23,CA,1,31.03,14.46,86.0,19.0,1,0
CF-ST-39873,2026-03-24,CA,1,39.49,16.57,100.0,18.0,0,0
CF-ST-39873,2026-03-25,CA,3,171.4,56.35,87.0,22.33,0,0
CF-ST-39873,2026-03-26,CA,3,172.21,51.27,74.0,0.0,0,0
CF-ST-39873,2026-03-27,CA,2,101.01,39.28,65.0,0.0,0,0
CF-ST-39873,2026-03-29,CA,1,61.16,14.89,139.0,0.0,0,0
CF-ST-39873,2026-03-30,CA,4,233.38,60.93,103.25,15.0,1,0
CF-ST-39876,2026-02-14,CA,1,97.94,31.55,116.0,0.0,0,0
CF-ST-39876,2026-02-15,CA,1,46.34,9.9,54.0,14.0,1,0
CF-ST-39876,2026-02-16,CA,2,61.05,23.24,45.5,0.0,0,0
CF-ST-39876,2026-02-18,CA,1,56.89,22.99,76.0,0.0,0,0
CF-ST-39876,2026-02-19,CA,1,70.6,18.87,128.0,6.0,1,0
CF-ST-39876,2026-02-20,CA,1,27.65,10.28,64.0,0.0,0,0
CF-ST-39876,2026-02-22,CA,2,69.47,16.38,54.5,0.0,0,0
CF-ST-39876,2026-02-26,CA,1,26.53,5.66,55.0,0.0,0,0
CF-ST-39876,2026-02-28,CA,1,9.37,3.42,21.0,35.0,1,0
CF-ST-39876,2026-03-01,CA,1,63.31,23.02,137.0,0.0,0,0
CF-ST-39876,2026-03-02,CA,2,108.34,46.42,76.5,0.0,0,0
CF-ST-39876,2026-03-06,CA,1,18.71,8.66,48.0,22.0,1,0
CF-ST-39876,2026-03-07,CA,1,32.12,13.63,61.0,0.0,0,0
CF-ST-39876,2026-03-09,CA,1,23.84,4.33,28.0,0.0,0,0
CF-ST-39876,2026-03-11,CA,1,72.14,17.6,138.0,0.0,0,0
CF-ST-39876,2026-03-14,CA,3,167.37,47.52,75.33,11.33,1,0
CF-ST-39876,2026-03-15,CA,1,20.7,7.75,49.0,0.0,0,0
CF-ST-39876,2026-03-16,CA,1,34.98,14.74,39.0,0.0,0,0
CF-ST-39876,2026-03-17,CA,1,36.0,8.88,87.0,0.0,0,0
CF-ST-39876,2026-03-18,CA,2,137.07,41.9,115.5,7.0,0,0
CF-ST-39876,2026-03-21,CA,1,49.78,11.81,62.0,0.0,0,0
CF-ST-39876,2026-03-22,CA,1,50.31,12.99,54.0,13.0,1,0
CF-ST-39876,2026-03-28,CA,2,106.03,35.69,70.0,4.5,0,0
CF-ST-39876,2026-03-29,CA,1,64.35,29.43,132.0,34.0,0,0
CF-ST-39876,2026-03-31,CA,2,96.96,30.34,57.5,0.0,0,0
CF-ST-39877,2026-02-13,CA,1,53.57,19.27,85.0,1.0,0,0
CF-ST-39877,2026-02-14,CA,1,38.47,7.69,47.0,0.0,0,0
CF-ST-39877,2026-02-15,CA,1,11.27,3.72,19.0,11.0,0,0
CF-ST-39877,2026-02-17,CA,1,17.88,8.15,19.0,0.0,0,0
CF-ST-39877,2026-02-18,CA,1,28.6,8.25,36.0,0.0,0,0
CF-ST-39877,2026-02-19,CA,1,15.26,4.6,33.0,4.0,0,0
CF-ST-39877,2026-02-20,CA,1,20.22,8.14,31.0,0.0,0,0
CF-ST-39877,2026-02-23,CA,1,53.14,21.23,139.0,0.0,0,0
CF-ST-39877,2026-02-26,CA,2,100.15,33.46,75.0,8.0,1,0
CF-ST-39877,2026-02-27,CA,1,10.54,3.96,21.0,12.0,0,0
CF-ST-39877,2026-03-01,CA,1,81.18,27.78,95.0,27.0,0,0
CF-ST-39877,2026-03-03,CA,1,22.55,5.84,44.0,31.0,1,0
CF-ST-39877,2026-03-04,CA,1,42.91,18.39,89.0,20.0,0,0
CF-ST-39877,2026-03-05,CA,1,85.62,29.4,111.0,0.0,0,0
CF-ST-39877,2026-03-07,CA,2,209.1,69.41,127.5,0.0,0,0
CF-ST-39877,2026-03-10,CA,1,69.24,29.75,87.0,32.0,0,0
CF-ST-39877,2026-03-12,CA,1,19.24,7.43,24.0,17.0,0,0
CF-ST-39877,2026-03-13,CA,1,37.53,17.46,44.0,0.0,0,0
CF-ST-39877,2026-03-14,CA,1,43.19,17.74,59.0,2.0,0,0
CF-ST-39877,2026-03-16,CA,1,17.82,4.09,41.0,0.0,0,0
CF-ST-39877,2026-03-17,CA,4,199.75,52.37,94.5,14.25,0,0
CF-ST-39877,2026-03-21,CA,1,69.27,22.21,133.0,0.0,0,0
CF-ST-39877,2026-03-24,CA,1,41.28,18.97,51.0,0.0,0,0
CF-ST-39877,2026-03-25,CA,2,90.34,36.83,86.5,13.0,0,0
CF-ST-39877,2026-03-26,CA,1,69.81,27.11,118.0,10.0,0,0
CF-ST-39877,2026-03-28,CA,3,166.54,53.55,86.33,17.0,3,0
CF-ST-39877,2026-03-30,CA,2,175.34,77.36,104.0,0.0,0,0
CF-ST-39877,2026-03-31,CA,1,67.5,27.8,135.0,0.0,0,0
CF-ST-39881,2026-02-14,CA,2,179.56,64.82,130.5,11.5,0,0
CF-ST-39881,2026-02-15,CA,1,29.0,5.38,31.0,0.0,0,0
CF-ST-39881,2026-02-17,CA,1,101.15,46.94,119.0,0.0,0,0
CF-ST-39881,2026-02-19,CA,1,54.84,25.5,60.0,0.0,0,0
CF-ST-39881,2026-02-20,CA,1,70.08,14.49,120.0,0.0,0,0
CF-ST-39881,2026-02-23,CA,2,79.45,22.23,80.5,0.0,0,0
CF-ST-39881,2026-02-25,CA,1,75.89,35.17,97.0,2.0,1,0
CF-ST-39881,2026-02-28,CA,1,21.31,8.88,57.0,0.0,0,0
CF-ST-39881,2026-03-02,CA,1,29.2,10.64,53.0,23.0,0,0
CF-ST-39881,2026-03-04,CA,2,65.42,19.67,63.5,19.5,0,0
CF-ST-39881,2026-03-07,CA,1,13.93,3.08,25.0,0.0,0,0
CF-ST-39881,2026-03-10,CA,1,79.9,29.54,121.0,9.0,1,0
CF-ST-39881,2026-03-11,CA,1,66.53,25.91,83.0,19.0,0,0
CF-ST-39881,2026-03-13,CA,1,78.74,35.09,121.0,34.0,0,0
CF-ST-39881,2026-03-14,CA,1,30.63,7.18,45.0,0.0,0,0
CF-ST-39881,2026-03-17,CA,1,65.31,17.61,70.0,0.0,0,0
CF-ST-39881,2026-03-18,CA,1,30.35,6.81,32.0,0.0,0,0
CF-ST-39881,2026-03-19,CA,2,140.41,38.1,88.5,0.0,0,0
CF-ST-39881,2026-03-22,CA,1,67.56,27.78,84.0,0.0,0,0
CF-ST-39881,2026-03-25,CA,1,50.58,24.17,74.0,0.0,0,0
CF-ST-39881,2026-03-26,CA,2,33.06,12.43,31.5,0.0,0,0
CF-ST-39881,2026-03-27,CA,2,83.07,25.65,48.0,0.5,0,0
CF-ST-39881,2026-03-28,CA,1,110.77,49.28,125.0,0.0,0,0
CF-ST-39881,2026-03-31,CA,1,29.63,10.41,36.0,0.0,0,0
CF-ST-39882,2026-02-13,CA,1,87.66,28.72,104.0,9.0,0,0
CF-ST-39882,2026-02-14,CA,1,33.36,8.57,58.0,25.0,0,0
CF-ST-39882,2026-02-15,CA,1,23.51,8.81,43.0,0.0,0,0
CF-ST-39882,2026-02-16,CA,2,83.27,23.1,68.0,0.0,0,0
CF-ST-39882,2026-02-18,CA,1,44.73,20.54,114.0,0.0,0,0
CF-ST-39882,2026-02-19,CA,3,149.52,46.39,67.33,0.0,0,0
CF-ST-39882,2026-02-21,CA,1,79.46,26.21,109.0,0.0,0,0
CF-ST-39882,2026-02-24,CA,1,46.53,16.16,55.0,0.0,0,0
CF-ST-39882,2026-02-25,CA,1,21.94,4.32,49.0,0.0,0,0
CF-ST-39882,2026-03-01,CA,2,130.65,48.19,91.5,0.0,0,0
CF-ST-39882,2026-03-02,CA,1,19.27,8.78,32.0,0.0,0,0
CF-ST-39882,2026-03-03,CA,2,158.42,49.54,87.0,0.0,0,0
CF-ST-39882,2026-03-04,CA,1,36.64,9.09,101.0,0.0,0,0
CF-ST-39882,2026-03-05,CA,1,62.39,14.08,120.0,26.0,1,0
CF-ST-39882,2026-03-07,CA,3,133.63,54.29,77.67,11.67,0,0
CF-ST-39882,2026-03-08,CA,1,69.63,32.01,81.0,4.0,1,0
CF-ST-39882,2026-03-09,CA,2,124.77,56.61,72.0,14.0,1,0
CF-ST-39882,2026-03-10,CA,1,44.87,18.77,53.0,0.0,0,0
CF-ST-39882,2026-03-11,CA,1,13.07,5.67,22.0,0.0,0,0
CF-ST-39882,2026-03-12,CA,1,91.78,38.88,132.0,0.0,0,0
CF-ST-39882,2026-03-13,CA,1,45.6,12.64,72.0,0.0,0,0
CF-ST-39882,2026-03-14,CA,1,67.69,27.22,88.0,0.0,0,0
CF-ST-39882,2026-03-16,CA,1,52.38,17.55,57.0,0.0,0,0
CF-ST-39882,2026-03-17,CA,2,94.55,30.72,61.0,14.5,0,0
CF-ST-39882,2026-03-19,CA,2,161.63,50.58,102.5,0.0,0,0
CF-ST-39882,2026-03-20,CA,1,64.57,22.56,136.0,0.0,0,0
CF-ST-39882,2026-03-22,CA,1,48.12,16.69,55.0,0.0,0,0
CF-ST-39882,2026-03-25,CA,2,129.55,39.63,88.0,9.5,1,0
CF-ST-39882,2026-03-27,CA,4,197.92,73.48,79.75,3.0,2,0
CF-ST-39882,2026-03-31,CA,1,31.25,8.07,83.0,10.0,0,0
CF-ST-39883,2026-02-14,CA,1,59.87,27.05,128.0,0.0,0,0
CF-ST-39883,2026-02-15,CA,2,128.46,52.92,108.5,20.5,1,0
CF-ST-39883,2026-02-16,CA,1,24.56,8.01,28.0,24.0,0,0
CF-ST-39883,2026-02-18,CA,1,11.01,3.6,24.0,4.0,1,0
CF-ST-39883,2026-02-21,CA,1,44.29,15.96,61.0,30.0,1,0
CF-ST-39883,2026-02-22,CA,2,95.94,36.99,81.0,24.5,0,0
CF-ST-39883,2026-02-24,CA,2,109.55,29.45,89.5,10.5,1,0
CF-ST-39883,2026-02-28,CA,1,97.3,45.51,124.0,30.0,1,0
CF-ST-39883,2026-03-01,CA,1,33.04,14.04,47.0,34.0,0,0
CF-ST-39883,2026-03-02,CA,1,65.47,26.11,103.0,21.0,0,0
CF-ST-39883,2026-03-03,CA,2,137.91,47.71,116.5,0.0,0,0
CF-ST-39883,2026-03-04,CA,1,17.11,5.87,38.0,0.0,0,0
CF-ST-39883,2026-03-05,CA,1,86.96,39.61,140.0,0.0,0,0
CF-ST-39883,2026-03-07,CA,3,152.15,43.79,94.0,10.33,1,0
CF-ST-39883,2026-03-08,CA,2,167.92,69.24,106.5,0.0,0,0
CF-ST-39883,2026-03-15,CA,1,49.84,19.54,60.0,5.0,0,0
CF-ST-39883,2026-03-16,CA,1,60.79,26.09,107.0,0.0,0,0
CF-ST-39883,2026-03-17,CA,2,97.22,31.64,73.0,15.0,0,0
CF-ST-39883,2026-03-19,CA,1,34.59,8.92,88.0,0.0,0,0
CF-ST-39883,2026-03-20,CA,2,84.83,36.44,73.5,25.0,1,0
CF-ST-39883,2026-03-21,CA,1,52.24,17.42,66.0,0.0,0,0
CF-ST-39883,2026-03-22,CA,1,85.44,22.18,140.0,15.0,1,0
CF-ST-39883,2026-03-23,CA,2,168.59,52.24,119.0,10.5,0,0
CF-ST-39883,2026-03-24,CA,1,36.96,7.46,92.0,29.0,0,0
CF-ST-39883,2026-03-25,CA,1,48.51,8.75,138.0,0.0,0,0
CF-ST-39883,2026-03-28,CA,1,58.33,13.33,111.0,10.0,0,0
CF-ST-39883,2026-03-29,CA,1,120.09,55.46,140.0,3.0,0,0
CF-ST-39884,2026-02-15,CA,1,55.05,24.96,60.0,23.0,1,0
CF-ST-39884,2026-02-17,CA,2,71.5,26.21,65.5,3.5,0,0
CF-ST-39884,2026-02-18,CA,1,77.69,17.81,84.0,0.0,0,0
CF-ST-39884,2026-02-20,CA,1,34.69,9.79,96.0,17.0,1,0
CF-ST-39884,2026-02-24,CA,1,35.64,6.63,91.0,20.0,0,0
CF-ST-39884,2026-02-25,CA,3,103.79,33.59,63.33,5.33,1,0
CF-ST-39884,2026-02-28,CA,1,30.63,10.13,38.0,31.0,0,0
CF-ST-39884,2026-03-01,CA,1,40.88,9.34,61.0,0.0,0,0
CF-ST-39884,2026-03-02,CA,2,120.99,36.24,84.0,15.5,1,0
CF-ST-39884,2026-03-03,CA,1,55.31,19.61,70.0,27.0,1,0
CF-ST-39884,2026-03-04,CA,2,87.08,22.99,62.0,0.0,0,0
CF-ST-39884,2026-03-07,CA,1,36.66,15.63,39.0,26.0,1,0
CF-ST-39884,2026-03-11,CA,1,43.38,15.56,61.0,0.0,0,0
CF-ST-39884,2026-03-16,CA,2,95.81,39.89,82.0,3.5,1,0
CF-ST-39884,2026-03-18,CA,2,77.0,20.76,48.0,11.5,0,0
CF-ST-39884,2026-03-19,CA,1,58.13,16.13,100.0,0.0,0,0
CF-ST-39884,2026-03-20,CA,2,43.56,15.63,28.5,0.0,0,0
CF-ST-39884,2026-03-21,CA,1,17.56,6.57,21.0,0.0,0,0
CF-ST-39884,2026-03-23,CA,1,79.72,22.94,110.0,18.0,0,0
CF-ST-39884,2026-03-24,CA,1,18.01,7.26,46.0,0.0,0,0
CF-ST-39884,2026-03-30,CA,1,75.11,16.07,100.0,0.0,0,0
CF-ST-39885,2026-02-15,CA,2,158.12,68.27,97.5,0.0,0,0
CF-ST-39885,2026-02-16,CA,2,77.06,31.32,80.0,1.0,0,0
CF-ST-39885,2026-02-17,CA,1,67.49,29.51,130.0,0.0,0,0
CF-ST-39885,2026-02-20,CA,1,20.09,6.21,55.0,1.0,0,0
CF-ST-39885,2026-02-21,CA,1,57.39,18.07,66.0,20.0,0,0
CF-ST-39885,2026-02-27,CA,2,90.04,36.03,84.0,8.0,0,0
CF-ST-39885,2026-02-28,CA,1,26.29,6.74,45.0,28.0,1,0
CF-ST-39885,2026-03-01,CA,2,157.45,55.16,87.0,0.0,0,0
CF-ST-39885,2026-03-02,CA,1,109.04,47.72,118.0,0.0,0,0
CF-ST-39885,2026-03-04,CA,1,29.1,13.15,50.0,17.0,0,0
CF-ST-39885,2026-03-06,CA,1,71.53,26.18,134.0,0.0,0,0
CF-ST-39885,2026-03-08,CA,1,105.02,20.33,130.0,18.0,0,0
CF-ST-39885,2026-03-09,CA,2,77.59,29.8,50.5,7.0,0,0
CF-ST-39885,2026-03-10,CA,1,78.26,34.4,137.0,26.0,1,0
CF-ST-39885,2026-03-11,CA,1,57.59,20.26,85.0,0.0,0,0
CF-ST-39885,2026-03-12,CA,1,31.9,15.14,64.0,0.0,0,0
CF-ST-39885,2026-03-14,CA,2,56.29,14.28,53.0,7.5,1,0
CF-ST-39885,2026-03-19,CA,1,25.91,7.4,65.0,15.0,1,0
CF-ST-39885,2026-03-21,CA,1,101.58,30.08,131.0,0.0,0,0
CF-ST-39885,2026-03-24,CA,2,191.92,50.96,130.0,7.5,1,0
CF-ST-39885,2026-03-25,CA,2,56.57,14.12,46.5,7.5,0,0
CF-ST-39885,2026-03-28,CA,2,103.69,33.12,84.0,0.5,0,0
CF-ST-39885,2026-03-29,CA,3,60.36,22.73,32.67,6.33,0,0
CF-ST-39885,2026-03-30,CA,1,54.64,15.96,135.0,6.0,0,0
CF-ST-39885,2026-03-31,CA,1,12.52,4.75,29.0,3.0,0,0
CF-ST-39886,2026-02-14,CA,1,19.06,6.53,22.0,0.0,0,0
CF-ST-39886,2026-02-15,CA,1,12.4,5.86,30.0,0.0,0,0
CF-ST-39886,2026-02-16,CA,2,74.57,23.57,47.0,0.0,0,0
CF-ST-39886,2026-02-17,CA,1,80.4,19.1,139.0,1.0,0,0
CF-ST-39886,2026-02-18,CA,1,68.55,23.59,122.0,6.0,0,0
CF-ST-39886,2026-02-21,CA,2,62.11,21.47,71.0,14.0,1,0
CF-ST-39886,2026-02-23,CA,1,61.81,17.35,68.0,0.0,0,0
CF-ST-39886,2026-02-24,CA,1,14.65,4.75,37.0,3.0,1,0
CF-ST-39886,2026-02-25,CA,1,42.98,17.66,120.0,0.0,0,0
CF-ST-39886,2026-02-27,CA,2,84.82,27.87,80.0,11.0,1,0
CF-ST-39886,2026-03-01,CA,2,55.5,15.16,52.5,0.0,0,0
CF-ST-39886,2026-03-03,CA,2,55.68,22.42,40.5,0.0,0,0
CF-ST-39886,2026-03-04,CA,1,72.3,23.69,104.0,0.0,0,0
CF-ST-39886,2026-03-05,CA,1,40.78,9.68,46.0,0.0,0,0
CF-ST-39886,2026-03-07,CA,2,113.08,30.2,70.0,9.5,0,0
CF-ST-39886,2026-03-08,CA,1,36.45,10.09,49.0,10.0,0,0
CF-ST-39886,2026-03-12,CA,1,71.59,23.51,119.0,14.0,1,0
CF-ST-39886,2026-03-13,CA,1,72.52,32.53,89.0,16.0,1,1
CF-ST-39886,2026-03-16,CA,1,49.84,9.67,132.0,0.0,0,0
CF-ST-39886,2026-03-17,CA,1,33.94,11.89,67.0,27.0,0,0
CF-ST-39886,2026-03-19,CA,2,164.34,53.35,103.0,1.0,1,0
CF-ST-39886,2026-03-20,CA,1,95.38,38.92,131.0,14.0,0,0
CF-ST-39886,2026-03-22,CA,1,54.11,15.63,113.0,4.0,0,0
CF-ST-39886,2026-03-23,CA,1,52.65,16.94,92.0,0.0,0,0
CF-ST-39886,2026-03-26,CA,2,27.94,12.96,36.5,0.0,0,0
CF-ST-39886,2026-03-27,CA,2,124.04,30.69,129.5,16.5,1,0
CF-ST-39886,2026-03-28,CA,1,70.69,14.49,128.0,0.0,0,0
CF-ST-39886,2026-03-30,CA,2,55.59,22.61,49.5,2.0,0,0
CF-ST-39886,2026-03-31,CA,1,46.89,13.96,61.0,32.0,0,0
CF-ST-39887,2026-02-14,CA,1,30.24,5.71,33.0,17.0,0,0
CF-ST-39887,2026-02-15,CA,1,93.88,33.65,121.0,0.0,0,0
CF-ST-39887,2026-02-16,CA,1,73.68,22.86,85.0,0.0,0,0
CF-ST-39887,2026-02-18,CA,1,76.39,35.99,87.0,10.0,1,0
CF-ST-39887,2026-02-19,CA,1,119.05,25.04,126.0,0.0,0,0
CF-ST-39887,2026-02-20,CA,1,83.92,32.57,92.0,13.0,1,0
CF-ST-39887,2026-02-22,CA,2,81.52,20.9,62.5,0.0,0,0
CF-ST-39887,2026-02-23,CA,2,99.51,21.36,96.0,9.5,0,0
CF-ST-39887,2026-02-24,CA,1,19.07,7.36,22.0,10.0,0,0
CF-ST-39887,2026-02-26,CA,1,53.98,20.03,64.0,17.0,0,0
CF-ST-39887,2026-03-01,CA,1,99.78,18.08,118.0,0.0,0,0
CF-ST-39887,2026-03-02,CA,2,145.37,53.36,121.5,25.0,0,0
CF-ST-39887,2026-03-03,CA,2,95.97,27.27,81.0,0.0,0,0
CF-ST-39887,2026-03-05,CA,2,85.8,31.27,61.5,0.5,1,0
CF-ST-39887,2026-03-12,CA,1,87.79,23.51,140.0,0.0,0,0
CF-ST-39887,2026-03-14,CA,1,40.09,16.64,111.0,12.0,0,0
CF-ST-39887,2026-03-15,CA,1,51.92,9.41,92.0,0.0,0,0
CF-ST-39887,2026-03-19,CA,2,45.03,10.75,28.0,4.5,0,0
CF-ST-39887,2026-03-21,CA,1,54.2,12.57,68.0,0.0,0,0
CF-ST-39887,2026-03-22,CA,1,38.41,7.76,74.0,22.0,1,0
CF-ST-39887,2026-03-23,CA,1,61.35,24.37,74.0,0.0,0,0
CF-ST-39887,2026-03-24,CA,2,94.99,24.44,104.0,0.0,0,0
CF-ST-39887,2026-03-29,CA,1,43.71,20.94,91.0,1.0,1,0
CF-ST-39890,2026-02-14,CA,2,163.19,51.01,95.5,7.0,1,0
CF-ST-39890,2026-02-15,CA,1,15.42,2.84,28.0,0.0,0,0
CF-ST-39890,2026-02-25,CA,1,63.22,24.1,100.0,8.0,0,0
CF-ST-39890,2026-02-27,CA,1,54.6,14.64,62.0,24.0,1,0
CF-ST-39890,2026-03-02,CA,2,49.84,15.66,43.5,10.0,1,0
CF-ST-39890,2026-03-04,CA,1,45.87,16.46,107.0,35.0,0,0
CF-ST-39890,2026-03-05,CA,2,122.09,45.6,99.5,14.0,0,0
CF-ST-39890,2026-03-06,CA,1,10.41,4.82,20.0,0.0,0,0
CF-ST-39890,2026-03-07,CA,2,77.81,23.46,62.0,3.5,0,1
CF-ST-39890,2026-03-09,CA,1,69.0,24.79,99.0,0.0,0,0
CF-ST-39890,2026-03-11,CA,1,48.76,14.04,119.0,0.0,0,0
CF-ST-39890,2026-03-13,CA,1,58.26,17.58,136.0,0.0,0,0
CF-ST-39890,2026-03-16,CA,2,106.85,46.56,70.5,15.5,2,0
CF-ST-39890,2026-03-17,CA,2,126.23,53.17,107.5,0.0,0,0
CF-ST-39890,2026-03-18,CA,1,68.64,14.17,98.0,29.0,0,0
CF-ST-39890,2026-03-19,CA,2,182.12,55.35,131.0,8.0,0,0
CF-ST-39890,2026-03-20,CA,1,72.84,20.16,95.0,25.0,0,0
CF-ST-39890,2026-03-21,CA,1,53.88,21.36,107.0,8.0,1,0
CF-ST-39890,2026-03-24,CA,2,93.7,41.15,57.5,18.5,1,0
CF-ST-39890,2026-03-27,CA,1,119.67,52.57,127.0,4.0,0,0
CF-ST-39890,2026-03-28,CA,1,36.39,16.98,94.0,0.0,0,0
CF-ST-39890,2026-03-29,CA,1,45.75,9.04,81.0,0.0,0,0
CF-ST-39896,2026-02-14,CA,1,49.06,15.29,96.0,0.0,0,0
CF-ST-39896,2026-02-15,CA,2,127.54,30.0,80.0,17.5,0,0
CF-ST-39896,2026-02-18,CA,1,41.01,15.6,70.0,0.0,0,0
CF-ST-39896,2026-02-19,CA,2,53.5,19.15,49.5,0.0,0,1
